X;Result
-8,83300000;Error
-8,83200000;Error
-8,83100000;Error
-8,83000000;Error
-8,82900000;Error
-8,82800000;Error
-8,82700000;Error
-8,82600000;Error
-8,82500000;Error
-8,82400000;Error
-8,82300000;Error
-8,82200000;Error
-8,82100000;Error
-8,82000000;Error
-8,81900000;Error
-8,81800000;Error
-8,81700000;Error
-8,81600000;Error
-8,81500000;Error
-8,81400000;Error
-8,81300000;Error
-8,81200000;Error
-8,81100000;Error
-8,81000000;Error
-8,80900000;Error
-8,80800000;Error
-8,80700000;Error
-8,80600000;Error
-8,80500000;Error
-8,80400000;Error
-8,80300000;Error
-8,80200000;Error
-8,80100000;Error
-8,80000000;Error
-8,79900000;Error
-8,79800000;Error
-8,79700000;Error
-8,79600000;Error
-8,79500000;Error
-8,79400000;Error
-8,79300000;Error
-8,79200000;Error
-8,79100000;Error
-8,79000000;Error
-8,78900000;Error
-8,78800000;Error
-8,78700000;Error
-8,78600000;Error
-8,78500000;Error
-8,78400000;Error
-8,78300000;Error
-8,78200000;Error
-8,78100000;Error
-8,78000000;Error
-8,77900000;Error
-8,77800000;Error
-8,77700000;Error
-8,77600000;Error
-8,77500000;Error
-8,77400000;Error
-8,77300000;Error
-8,77200000;Error
-8,77100000;Error
-8,77000000;Error
-8,76900000;Error
-8,76800000;Error
-8,76700000;Error
-8,76600000;Error
-8,76500000;Error
-8,76400000;Error
-8,76300000;Error
-8,76200000;Error
-8,76100000;Error
-8,76000000;Error
-8,75900000;Error
-8,75800000;Error
-8,75700000;Error
-8,75600000;Error
-8,75500000;Error
-8,75400000;Error
-8,75300000;Error
-8,75200000;Error
-8,75100000;Error
-8,75000000;Error
-8,74900000;Error
-8,74800000;Error
-8,74700000;Error
-8,74600000;Error
-8,74500000;Error
-8,74400000;Error
-8,74300000;Error
-8,74200000;Error
-8,74100000;Error
-8,74000000;Error
-8,73900000;Error
-8,73800000;Error
-8,73700000;Error
-8,73600000;Error
-8,73500000;Error
-8,73400000;Error
-8,73300000;Error
-8,73200000;Error
-8,73100000;Error
-8,73000000;Error
-8,72900000;Error
-8,72800000;Error
-8,72700000;Error
-8,72600000;Error
-8,72500000;Error
-8,72400000;Error
-8,72300000;Error
-8,72200000;Error
-8,72100000;Error
-8,72000000;Error
-8,71900000;Error
-8,71800000;Error
-8,71700000;Error
-8,71600000;Error
-8,71500000;Error
-8,71400000;Error
-8,71300000;Error
-8,71200000;Error
-8,71100000;Error
-8,71000000;Error
-8,70900000;Error
-8,70800000;Error
-8,70700000;Error
-8,70600000;Error
-8,70500000;Error
-8,70400000;Error
-8,70300000;Error
-8,70200000;Error
-8,70100000;Error
-8,70000000;Error
-8,69900000;Error
-8,69800000;Error
-8,69700000;Error
-8,69600000;Error
-8,69500000;Error
-8,69400000;Error
-8,69300000;Error
-8,69200000;Error
-8,69100000;Error
-8,69000000;Error
-8,68900000;Error
-8,68800000;Error
-8,68700000;Error
-8,68600000;Error
-8,68500000;Error
-8,68400000;Error
-8,68300000;Error
-8,68200000;Error
-8,68100000;Error
-8,68000000;Error
-8,67900000;Error
-8,67800000;Error
-8,67700000;Error
-8,67600000;Error
-8,67500000;Error
-8,67400000;Error
-8,67300000;Error
-8,67200000;Error
-8,67100000;Error
-8,67000000;Error
-8,66900000;Error
-8,66800000;Error
-8,66700000;Error
-8,66600000;Error
-8,66500000;Error
-8,66400000;Error
-8,66300000;Error
-8,66200000;Error
-8,66100000;Error
-8,66000000;Error
-8,65900000;Error
-8,65800000;Error
-8,65700000;Error
-8,65600000;Error
-8,65500000;Error
-8,65400000;Error
-8,65300000;Error
-8,65200000;Error
-8,65100000;Error
-8,65000000;Error
-8,64900000;Error
-8,64800000;Error
-8,64700000;Error
-8,64600000;Error
-8,64500000;Error
-8,64400000;Error
-8,64300000;Error
-8,64200000;Error
-8,64100000;Error
-8,64000000;Error
-8,63900000;Error
-8,63800000;Error
-8,63700000;Error
-8,63600000;Error
-8,63500000;Error
-8,63400000;Error
-8,63300000;Error
-8,63200000;Error
-8,63100000;Error
-8,63000000;Error
-8,62900000;Error
-8,62800000;Error
-8,62700000;Error
-8,62600000;Error
-8,62500000;Error
-8,62400000;Error
-8,62300000;Error
-8,62200000;Error
-8,62100000;Error
-8,62000000;Error
-8,61900000;Error
-8,61800000;Error
-8,61700000;Error
-8,61600000;Error
-8,61500000;Error
-8,61400000;Error
-8,61300000;Error
-8,61200000;Error
-8,61100000;Error
-8,61000000;Error
-8,60900000;Error
-8,60800000;Error
-8,60700000;Error
-8,60600000;Error
-8,60500000;Error
